Area,Element,Year,Unit,Value
Syrian Arab Republic,Production,2006,tonnes,374330.0
Syrian Arab Republic,Production,2007,tonnes,280247.0
Syrian Arab Republic,Production,2008,tonnes,360700.0
Syrian Arab Republic,Production,2009,tonnes,360978.0
Syrian Arab Republic,Production,2010,tonnes,393146.0
Syrian Arab Republic,Production,2011,tonnes,307760.0
Syrian Arab Republic,Production,2012,tonnes,349166.0
Syrian Arab Republic,Production,2013,tonnes,256614.0
Syrian Arab Republic,Production,2014,tonnes,397858.0
Syrian Arab Republic,Production,2015,tonnes,347844.0
Syrian Arab Republic,Production,2016,tonnes,344809.0
Syrian Arab Republic,Production,2017,tonnes,308985.0
Syrian Arab Republic,Production,2018,tonnes,476635.0
Syrian Arab Republic,Production,2019,tonnes,286564.0
Tajikistan,Area harvested,2005,ha,30400.0
Tajikistan,Area harvested,2006,ha,30400.0
Tajikistan,Area harvested,2007,ha,35300.0
Tajikistan,Area harvested,2008,ha,38000.0
Tajikistan,Area harvested,2009,ha,37000.0
Tajikistan,Area harvested,2010,ha,38000.0
Tajikistan,Area harvested,2011,ha,40000.0
Tajikistan,Area harvested,2012,ha,40700.0
Tajikistan,Area harvested,2013,ha,43000.0
Tajikistan,Area harvested,2014,ha,44300.0
Tajikistan,Area harvested,2015,ha,44173.0
Tajikistan,Area harvested,2016,ha,42731.0
Tajikistan,Area harvested,2017,ha,42869.0
Tajikistan,Area harvested,2018,ha,43022.0
Tajikistan,Area harvested,2019,ha,43208.0
Tajikistan,Yield,2005,hg/ha,34474.0
Tajikistan,Yield,2006,hg/ha,48355.0
Tajikistan,Yield,2007,hg/ha,31445.0
Tajikistan,Yield,2008,hg/ha,48816.0
Tajikistan,Yield,2009,hg/ha,40000.0
Tajikistan,Yield,2010,hg/ha,41053.0
Tajikistan,Yield,2011,hg/ha,45825.0
Tajikistan,Yield,2012,hg/ha,53636.0
Tajikistan,Yield,2013,hg/ha,52791.0
Tajikistan,Yield,2014,hg/ha,53273.0
Tajikistan,Yield,2015,hg/ha,52156.0
Tajikistan,Yield,2016,hg/ha,52451.0
Tajikistan,Yield,2017,hg/ha,53992.0
Tajikistan,Yield,2018,hg/ha,55107.0
Tajikistan,Yield,2019,hg/ha,56221.0
Tajikistan,Production,2005,tonnes,104800.0
Tajikistan,Production,2006,tonnes,147000.0
Tajikistan,Production,2007,tonnes,111000.0
Tajikistan,Production,2008,tonnes,185500.0
Tajikistan,Production,2009,tonnes,148000.0
Tajikistan,Production,2010,tonnes,156000.0
Tajikistan,Production,2011,tonnes,183300.0
Tajikistan,Production,2012,tonnes,218300.0
Tajikistan,Production,2013,tonnes,227000.0
Tajikistan,Production,2014,tonnes,236000.0
Tajikistan,Production,2015,tonnes,230387.0
Tajikistan,Production,2016,tonnes,224128.0
Tajikistan,Production,2017,tonnes,231458.0
Tajikistan,Production,2018,tonnes,237080.0
Tajikistan,Production,2019,tonnes,242918.0
Tunisia,Area harvested,2005,ha,25780.0
Tunisia,Area harvested,2006,ha,25410.0
Tunisia,Area harvested,2007,ha,25000.0
Tunisia,Area harvested,2008,ha,23600.0
Tunisia,Area harvested,2009,ha,22700.0
Tunisia,Area harvested,2010,ha,26294.0
Tunisia,Area harvested,2011,ha,26337.0
Tunisia,Area harvested,2012,ha,22090.0
Tunisia,Area harvested,2013,ha,21010.0
Tunisia,Area harvested,2014,ha,19790.0
Tunisia,Area harvested,2015,ha,19170.0
Tunisia,Area harvested,2016,ha,25719.0
Tunisia,Area harvested,2017,ha,18220.0
Tunisia,Area harvested,2018,ha,20365.0
Tunisia,Area harvested,2019,ha,21535.0
Tunisia,Yield,2005,hg/ha,38790.0
Tunisia,Yield,2006,hg/ha,47226.0
Tunisia,Yield,2007,hg/ha,40400.0
Tunisia,Yield,2008,hg/ha,46610.0
Tunisia,Yield,2009,hg/ha,48458.0
Tunisia,Yield,2010,hg/ha,47920.0
Tunisia,Yield,2011,hg/ha,48601.0
Tunisia,Yield,2012,hg/ha,50249.0
Tunisia,Yield,2013,hg/ha,57116.0
Tunisia,Yield,2014,hg/ha,61395.0
Tunisia,Yield,2015,hg/ha,46948.0
Tunisia,Yield,2016,hg/ha,48991.0
Tunisia,Yield,2017,hg/ha,53952.0
Tunisia,Yield,2018,hg/ha,54976.0
Tunisia,Yield,2019,hg/ha,55651.0
Tunisia,Production,2005,tonnes,100000.0
Tunisia,Production,2006,tonnes,120000.0
Tunisia,Production,2007,tonnes,101000.0
Tunisia,Production,2008,tonnes,110000.0
Tunisia,Production,2009,tonnes,110000.0
Tunisia,Production,2010,tonnes,126000.0
Tunisia,Production,2011,tonnes,128000.0
Tunisia,Production,2012,tonnes,111000.0
Tunisia,Production,2013,tonnes,120000.0
Tunisia,Production,2014,tonnes,121500.0
Tunisia,Production,2015,tonnes,90000.0
Tunisia,Production,2016,tonnes,126000.0
Tunisia,Production,2017,tonnes,98300.0
Tunisia,Production,2018,tonnes,111959.0
Tunisia,Production,2019,tonnes,119845.0
Turkey,Area harvested,2005,ha,160240.0
Turkey,Area harvested,2006,ha,162666.0
Turkey,Area harvested,2007,ha,157750.0
Turkey,Area harvested,2008,ha,158400.0
Turkey,Area harvested,2009,ha,162650.0
Turkey,Area harvested,2010,ha,165078.0
Turkey,Area harvested,2011,ha,166673.0
Turkey,Area harvested,2012,ha,174811.0
Turkey,Area harvested,2013,ha,173095.0
Turkey,Area harvested,2014,ha,171417.0
Turkey,Area harvested,2015,ha,171410.0
Turkey,Area harvested,2016,ha,173394.0
Turkey,Area harvested,2017,ha,175357.0
Turkey,Area harvested,2018,ha,174690.0
Turkey,Area harvested,2019,ha,174439.0
Turkey,Yield,2005,hg/ha,160384.0
Turkey,Yield,2006,hg/ha,123076.0
Turkey,Yield,2007,hg/ha,155806.0
Turkey,Yield,2008,hg/ha,158112.0
Turkey,Yield,2009,hg/ha,171065.0
Turkey,Yield,2010,hg/ha,157501.0
Turkey,Yield,2011,hg/ha,160798.0
Turkey,Yield,2012,hg/ha,165263.0
Turkey,Yield,2013,hg/ha,180736.0
Turkey,Yield,2014,hg/ha,144702.0
Turkey,Yield,2015,hg/ha,149919.0
Turkey,Yield,2016,hg/ha,168739.0
Turkey,Yield,2017,hg/ha,172914.0
Turkey,Yield,2018,hg/ha,207565.0
Turkey,Yield,2019,hg/ha,207451.0
Turkey,Production,2005,tonnes,2570000.0
Turkey,Production,2006,tonnes,2002033.0
Turkey,Production,2007,tonnes,2457845.0
Turkey,Production,2008,tonnes,2504494.0
Turkey,Production,2009,tonnes,2782365.0
Turkey,Production,2010,tonnes,2600000.0
Turkey,Production,2011,tonnes,2680075.0
Turkey,Production,2012,tonnes,2888985.0
Turkey,Production,2013,tonnes,3128450.0
Turkey,Production,2014,tonnes,2480444.0
Turkey,Production,2015,tonnes,2569759.0
Turkey,Production,2016,tonnes,2925828.0
Turkey,Production,2017,tonnes,3032164.0
Turkey,Production,2018,tonnes,3625960.0
Turkey,Production,2019,tonnes,3618752.0
Turkmenistan,Area harvested,2005,ha,6000.0
Turkmenistan,Area harvested,2006,ha,5000.0
Turkmenistan,Area harvested,2007,ha,6000.0
Turkmenistan,Area harvested,2008,ha,5600.0
Turkmenistan,Area harvested,2009,ha,6000.0
Turkmenistan,Area harvested,2010,ha,5900.0
Turkmenistan,Area harvested,2011,ha,5900.0
Turkmenistan,Area harvested,2012,ha,5900.0
Turkmenistan,Area harvested,2013,ha,5900.0
Turkmenistan,Area harvested,2014,ha,5900.0
Turkmenistan,Area harvested,2015,ha,5900.0
Turkmenistan,Area harvested,2016,ha,5900.0
Turkmenistan,Area harvested,2017,ha,5900.0
Turkmenistan,Area harvested,2018,ha,5967.0
Turkmenistan,Area harvested,2019,ha,5889.0
Turkmenistan,Yield,2005,hg/ha,75000.0
Turkmenistan,Yield,2006,hg/ha,86000.0
Turkmenistan,Yield,2007,hg/ha,105667.0
Turkmenistan,Yield,2008,hg/ha,109821.0
Turkmenistan,Yield,2009,hg/ha,106667.0
Turkmenistan,Yield,2010,hg/ha,106780.0
Turkmenistan,Yield,2011,hg/ha,106441.0
Turkmenistan,Yield,2012,hg/ha,107288.0
Turkmenistan,Yield,2013,hg/ha,107119.0
Turkmenistan,Yield,2014,hg/ha,106949.0
Turkmenistan,Yield,2015,hg/ha,107119.0
Turkmenistan,Yield,2016,hg/ha,107119.0
Turkmenistan,Yield,2017,hg/ha,107119.0
Turkmenistan,Yield,2018,hg/ha,107609.0
Turkmenistan,Yield,2019,hg/ha,112965.0
Turkmenistan,Production,2005,tonnes,45000.0
Turkmenistan,Production,2006,tonnes,43000.0
Turkmenistan,Production,2007,tonnes,63400.0
Turkmenistan,Production,2008,tonnes,61500.0
Turkmenistan,Production,2009,tonnes,64000.0
Turkmenistan,Production,2010,tonnes,63000.0
Turkmenistan,Production,2011,tonnes,62800.0
Turkmenistan,Production,2012,tonnes,63300.0
Turkmenistan,Production,2013,tonnes,63200.0
Turkmenistan,Production,2014,tonnes,63100.0
Turkmenistan,Production,2015,tonnes,63200.0
Turkmenistan,Production,2016,tonnes,63200.0
Turkmenistan,Production,2017,tonnes,63200.0
Turkmenistan,Production,2018,tonnes,64210.0
Turkmenistan,Production,2019,tonnes,66525.0
Ukraine,Area harvested,2005,ha,137900.0
Ukraine,Area harvested,2006,ha,124100.0
Ukraine,Area harvested,2007,ha,116000.0
Ukraine,Area harvested,2008,ha,113500.0
Ukraine,Area harvested,2009,ha,110000.0
Ukraine,Area harvested,2010,ha,105200.0
Ukraine,Area harvested,2011,ha,105200.0
Ukraine,Area harvested,2012,ha,105500.0
Ukraine,Area harvested,2013,ha,103900.0
Ukraine,Area harvested,2014,ha,100200.0
Ukraine,Area harvested,2015,ha,97300.0
Ukraine,Area harvested,2016,ha,91600.0
Ukraine,Area harvested,2017,ha,91200.0
Ukraine,Area harvested,2018,ha,91800.0
Ukraine,Area harvested,2019,ha,87700.0
Ukraine,Yield,2005,hg/ha,52197.0
Ukraine,Yield,2006,hg/ha,43231.0
Ukraine,Yield,2007,hg/ha,65078.0
Ukraine,Yield,2008,hg/ha,63366.0
Ukraine,Yield,2009,hg/ha,77582.0
Ukraine,Yield,2010,hg/ha,85266.0
Ukraine,Yield,2011,hg/ha,90694.0
Ukraine,Yield,2012,hg/ha,106806.0
Ukraine,Yield,2013,hg/ha,116593.0
Ukraine,Yield,2014,hg/ha,108318.0
Ukraine,Yield,2015,hg/ha,121230.0
Ukraine,Yield,2016,hg/ha,120004.0
Ukraine,Yield,2017,hg/ha,118002.0
Ukraine,Yield,2018,hg/ha,159298.0
Ukraine,Yield,2019,hg/ha,131582.0
Ukraine,Production,2005,tonnes,719800.0
Ukraine,Production,2006,tonnes,536500.0
Ukraine,Production,2007,tonnes,754900.0
Ukraine,Production,2008,tonnes,719200.0
Ukraine,Production,2009,tonnes,853400.0
Ukraine,Production,2010,tonnes,897000.0
Ukraine,Production,2011,tonnes,954100.0
Ukraine,Production,2012,tonnes,1126800.0
Ukraine,Production,2013,tonnes,1211400.0
Ukraine,Production,2014,tonnes,1085350.0
Ukraine,Production,2015,tonnes,1179570.0
Ukraine,Production,2016,tonnes,1099240.0
Ukraine,Production,2017,tonnes,1076180.0
Ukraine,Production,2018,tonnes,1462360.0
Ukraine,Production,2019,tonnes,1153970.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2005,ha,8450.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2006,ha,15560.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2007,ha,14960.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2008,ha,15516.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2009,ha,15550.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2010,ha,15698.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2011,ha,15629.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2012,ha,15964.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2013,ha,16077.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2014,ha,16056.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2015,ha,15871.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2016,ha,16512.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2017,ha,16607.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2018,ha,16427.0
United Kingdom of Great Britain and Northern Ireland,Area harvested,2019,ha,15940.0
United Kingdom of Great Britain and Northern Ireland,Yield,2005,hg/ha,258107.0
United Kingdom of Great Britain and Northern Ireland,Yield,2006,hg/ha,173033.0
United Kingdom of Great Britain and Northern Ireland,Yield,2007,hg/ha,162500.0
United Kingdom of Great Britain and Northern Ireland,Yield,2008,hg/ha,156548.0
United Kingdom of Great Britain and Northern Ireland,Yield,2009,hg/ha,147267.0
United Kingdom of Great Britain and Northern Ireland,Yield,2010,hg/ha,149987.0
United Kingdom of Great Britain and Northern Ireland,Yield,2011,hg/ha,153490.0
United Kingdom of Great Britain and Northern Ireland,Yield,2012,hg/ha,127506.0
United Kingdom of Great Britain and Northern Ireland,Yield,2013,hg/ha,247870.0
United Kingdom of Great Britain and Northern Ireland,Yield,2014,hg/ha,281141.0
United Kingdom of Great Britain and Northern Ireland,Yield,2015,hg/ha,289585.0
United Kingdom of Great Britain and Northern Ireland,Yield,2016,hg/ha,291364.0
United Kingdom of Great Britain and Northern Ireland,Yield,2017,hg/ha,322334.0
United Kingdom of Great Britain and Northern Ireland,Yield,2018,hg/ha,307786.0
United Kingdom of Great Britain and Northern Ireland,Yield,2019,hg/ha,286324.0
United Kingdom of Great Britain and Northern Ireland,Production,2005,tonnes,218100.0
United Kingdom of Great Britain and Northern Ireland,Production,2006,tonnes,269239.0
United Kingdom of Great Britain and Northern Ireland,Production,2007,tonnes,243100.0
United Kingdom of Great Britain and Northern Ireland,Production,2008,tonnes,242900.0
United Kingdom of Great Britain and Northern Ireland,Production,2009,tonnes,229000.0
United Kingdom of Great Britain and Northern Ireland,Production,2010,tonnes,235450.0
United Kingdom of Great Britain and Northern Ireland,Production,2011,tonnes,239890.0
United Kingdom of Great Britain and Northern Ireland,Production,2012,tonnes,203550.0
United Kingdom of Great Britain and Northern Ireland,Production,2013,tonnes,398500.0
United Kingdom of Great Britain and Northern Ireland,Production,2014,tonnes,451400.0
United Kingdom of Great Britain and Northern Ireland,Production,2015,tonnes,459600.0
United Kingdom of Great Britain and Northern Ireland,Production,2016,tonnes,481100.0
United Kingdom of Great Britain and Northern Ireland,Production,2017,tonnes,535300.0
United Kingdom of Great Britain and Northern Ireland,Production,2018,tonnes,505600.0
United Kingdom of Great Britain and Northern Ireland,Production,2019,tonnes,456400.0
United States of America,Area harvested,2005,ha,149354.0
United States of America,Area harvested,2006,ha,145683.0
United States of America,Area harvested,2007,ha,142000.0
United States of America,Area harvested,2008,ha,141151.0
United States of America,Area harvested,2009,ha,139576.0
United States of America,Area harvested,2010,ha,136217.0
United States of America,Area harvested,2011,ha,133870.0
United States of America,Area harvested,2012,ha,131604.0
United States of America,Area harvested,2013,ha,130661.0
United States of America,Area harvested,2014,ha,128763.0
United States of America,Area harvested,2015,ha,131030.0
United States of America,Area harvested,2016,ha,133060.0
United States of America,Area harvested,2017,ha,132820.0
United States of America,Area harvested,2018,ha,117600.0
United States of America,Area harvested,2019,ha,118860.0
United States of America,Yield,2005,hg/ha,293587.0
United States of America,Yield,2006,hg/ha,305857.0
United States of America,Yield,2007,hg/ha,290344.0
United States of America,Yield,2008,hg/ha,309247.0
United States of America,Yield,2009,hg/ha,314830.0
United States of America,Yield,2010,hg/ha,309087.0
United States of America,Yield,2011,hg/ha,319842.0
United States of America,Yield,2012,hg/ha,309933.0
United States of America,Yield,2013,hg/ha,362135.0
United States of America,Yield,2014,hg/ha,416171.0
United States of America,Yield,2015,hg/ha,347767.0
United States of America,Yield,2016,hg/ha,391856.0
United States of America,Yield,2017,hg/ha,394569.0
United States of America,Yield,2018,hg/ha,394965.0
United States of America,Yield,2019,hg/ha,420468.0
United States of America,Production,2005,tonnes,4384832.0
United States of America,Production,2006,tonnes,4455819.0
United States of America,Production,2007,tonnes,4122883.0
United States of America,Production,2008,tonnes,4365055.0
United States of America,Production,2009,tonnes,4394267.0
United States of America,Production,2010,tonnes,4210290.0
United States of America,Production,2011,tonnes,4281731.0
United States of America,Production,2012,tonnes,4078839.0
United States of America,Production,2013,tonnes,4731694.0
United States of America,Production,2014,tonnes,5358740.0
United States of America,Production,2015,tonnes,4556790.0
United States of America,Production,2016,tonnes,5214040.0
United States of America,Production,2017,tonnes,5240670.0
United States of America,Production,2018,tonnes,4644790.0
United States of America,Production,2019,tonnes,4997680.0
Uruguay,Area harvested,2005,ha,3822.0
Uruguay,Area harvested,2006,ha,3885.0
Uruguay,Area harvested,2007,ha,3855.0
Uruguay,Area harvested,2008,ha,3935.0
Uruguay,Area harvested,2009,ha,3328.0
Uruguay,Area harvested,2010,ha,3342.0
Uruguay,Area harvested,2011,ha,3222.0
Uruguay,Area harvested,2012,ha,3347.0
Uruguay,Area harvested,2013,ha,3268.0
Uruguay,Area harvested,2014,ha,2758.0
Uruguay,Area harvested,2015,ha,2703.0
Uruguay,Area harvested,2016,ha,2677.0
Uruguay,Area harvested,2017,ha,2836.0
Uruguay,Area harvested,2018,ha,2816.0
Uruguay,Area harvested,2019,ha,2275.0
Uruguay,Yield,2005,hg/ha,202360.0
Uruguay,Yield,2006,hg/ha,157748.0
Uruguay,Yield,2007,hg/ha,173473.0
Uruguay,Yield,2008,hg/ha,130282.0
Uruguay,Yield,2009,hg/ha,176608.0
Uruguay,Yield,2010,hg/ha,156272.0
Uruguay,Yield,2011,hg/ha,227709.0
Uruguay,Yield,2012,hg/ha,150194.0
Uruguay,Yield,2013,hg/ha,139614.0
Uruguay,Yield,2014,hg/ha,191305.0
Uruguay,Yield,2015,hg/ha,205157.0
Uruguay,Yield,2016,hg/ha,140736.0
Uruguay,Yield,2017,hg/ha,170913.0
Uruguay,Yield,2018,hg/ha,171779.0
Uruguay,Yield,2019,hg/ha,186031.0
Uruguay,Production,2005,tonnes,77342.0
Uruguay,Production,2006,tonnes,61285.0
Uruguay,Production,2007,tonnes,66874.0
Uruguay,Production,2008,tonnes,51266.0
Uruguay,Production,2009,tonnes,58775.0
Uruguay,Production,2010,tonnes,52226.0
Uruguay,Production,2011,tonnes,73368.0
Uruguay,Production,2012,tonnes,50270.0
Uruguay,Production,2013,tonnes,45626.0
Uruguay,Production,2014,tonnes,52762.0
Uruguay,Production,2015,tonnes,55454.0
Uruguay,Production,2016,tonnes,37675.0
Uruguay,Production,2017,tonnes,48471.0
Uruguay,Production,2018,tonnes,48373.0
Uruguay,Production,2019,tonnes,42322.0
Uzbekistan,Area harvested,2005,ha,60500.0
Uzbekistan,Area harvested,2006,ha,66163.0
Uzbekistan,Area harvested,2007,ha,70000.0
Uzbekistan,Area harvested,2008,ha,63000.0
Uzbekistan,Area harvested,2009,ha,64000.0
Uzbekistan,Area harvested,2010,ha,67100.0
Uzbekistan,Area harvested,2011,ha,77166.0
Uzbekistan,Area harvested,2012,ha,83052.0
Uzbekistan,Area harvested,2013,ha,90219.0
Uzbekistan,Area harvested,2014,ha,89193.0
Uzbekistan,Area harvested,2015,ha,92335.0
Uzbekistan,Area harvested,2016,ha,109191.0
Uzbekistan,Area harvested,2017,ha,94517.0
Uzbekistan,Area harvested,2018,ha,98117.0
Uzbekistan,Area harvested,2019,ha,98525.0
Uzbekistan,Yield,2005,hg/ha,66446.0
Uzbekistan,Yield,2006,hg/ha,77754.0
Uzbekistan,Yield,2007,hg/ha,71786.0
Uzbekistan,Yield,2008,hg/ha,92857.0
Uzbekistan,Yield,2009,hg/ha,99219.0
Uzbekistan,Yield,2010,hg/ha,106110.0
Uzbekistan,Yield,2011,hg/ha,99702.0
Uzbekistan,Yield,2012,hg/ha,99817.0
Uzbekistan,Yield,2013,hg/ha,99092.0
Uzbekistan,Yield,2014,hg/ha,108192.0
Uzbekistan,Yield,2015,hg/ha,114799.0
Uzbekistan,Yield,2016,hg/ha,132022.0
Uzbekistan,Yield,2017,hg/ha,108848.0
Uzbekistan,Yield,2018,hg/ha,115203.0
Uzbekistan,Yield,2019,hg/ha,114084.0
Uzbekistan,Production,2005,tonnes,402000.0
Uzbekistan,Production,2006,tonnes,514441.0
Uzbekistan,Production,2007,tonnes,502500.0
Uzbekistan,Production,2008,tonnes,585000.0
Uzbekistan,Production,2009,tonnes,635000.0
Uzbekistan,Production,2010,tonnes,712000.0
Uzbekistan,Production,2011,tonnes,769363.0
Uzbekistan,Production,2012,tonnes,829000.0
Uzbekistan,Production,2013,tonnes,894000.0
Uzbekistan,Production,2014,tonnes,965000.0
Uzbekistan,Production,2015,tonnes,1060000.0
Uzbekistan,Production,2016,tonnes,1441566.0
Uzbekistan,Production,2017,tonnes,1028796.0
Uzbekistan,Production,2018,tonnes,1130335.0
Uzbekistan,Production,2019,tonnes,1124017.0
Yemen,Area harvested,2005,ha,1940.0
Yemen,Area harvested,2006,ha,2129.0
Yemen,Area harvested,2007,ha,2193.0
Yemen,Area harvested,2008,ha,2281.0
Yemen,Area harvested,2009,ha,2306.0
Yemen,Area harvested,2010,ha,2322.0
Yemen,Area harvested,2011,ha,2334.0
Yemen,Area harvested,2012,ha,2364.0
Yemen,Area harvested,2013,ha,2368.0
Yemen,Area harvested,2014,ha,2344.0
Yemen,Area harvested,2015,ha,2227.0
Yemen,Area harvested,2016,ha,2197.0
Yemen,Area harvested,2017,ha,2179.0
Yemen,Area harvested,2018,ha,2148.0
Yemen,Area harvested,2019,ha,2204.0
Yemen,Yield,2005,hg/ha,58119.0
Yemen,Yield,2006,hg/ha,87966.0
Yemen,Yield,2007,hg/ha,91377.0
